time	major_opr	minor_opr	process_name	pid	tid	parent_pid	buffer_length	entropy_bit_based	entropy_byte_based	file_name	is_rename	is_delete	file_size	offset
133349321644320295	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644320460	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644320485	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644321642	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644321662	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644321834	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644321852	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644322976	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644322998	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644323164	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644323181	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644324350	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644324371	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644324537	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644324554	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	8472	844	0	0	0	\Device\HarddiskVolume3\Windows\appcompat\Programs\Amcache.hve	0	0	0	0
133349321644330835	IRP_MJ_FILE_SYSTEM_CONTROL	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe	6124	6464	844	0	0	0	\Device\HarddiskVolume3	0	0	0	0
133349321651535699	IRP_MJ_FILE_SYSTEM_CONTROL	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe	6124	6464	844	0	0	0	\Device\HarddiskVolume3	0	0	0	0
133349321653734221	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133349321653734282	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133349321653744769	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133349321653744801	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133349321653745414	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\Fluency\en-US\.config	0	0	0	0
133349321653745439	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\Fluency\en-US\.config	0	0	0	0
133349321653749789	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133349321653749819	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex	0	0	0	0
133349321653750470	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\Fluency\en-US\.config	0	0	0	0
133349321653750495	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\ctfmon.exe	8420	7636	5388	0	0	0	\Device\HarddiskVolume3\Windows\Globalization\ELS\SpellDictionaries\Fluency\en-US\.config	0	0	0	0
133349321653781227	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	5028	1204	844	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133349321653784600	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	5028	1204	844	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133349321653789920	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	5028	1204	844	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133349321653790152	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	5028	1204	844	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133349321653792533	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	5028	7976	844	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133349321653792752	IRP_MJ_LOCK_CONTROL	IRP_MJ_CLOSE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	5028	7976	844	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133349321653793310	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	5028	7976	844	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
133349321653793338	IRP_MJ_LOCK_CONTROL	IRP_MJ_CREATE_NAMED_PIPE	\Device\HarddiskVolume3\Windows\System32\svchost.exe	5028	7976	844	0	0	0	\Device\HarddiskVolume3\Users\gary\AppData\Local\ConnectedDevicesPlatform\L.gary\ActivitiesCache.db-shm	0	0	0	0
