time	major_opr	minor_opr	process_name	pid	tid	parent_pid	buffer_length	entropy_bit_based	entropy_byte_based	file_name	is_rename	is_delete	file_size	offset
133349234272962543	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272962602	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272963008	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272963068	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272963673	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272963735	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272964117	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272964174	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272964765	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272964827	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272965213	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272965272	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272965846	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\System32\msiexec.exe	0	0	0	0
133349234272965910	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\System32\msiexec.exe	0	0	0	0
133349234272966301	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\System32\msiexec.exe	0	0	0	0
133349234272966361	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\System32\msiexec.exe	0	0	0	0
133349234272967013	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\System32\msiexec.exe	0	0	0	0
133349234272967076	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\System32\msiexec.exe	0	0	0	0
